,alpha_0,alpha_1,beta_0,beta_1,alpha_0_hat,beta_0_hat,benchmark,NS,val_loss,AU-ROC,ACC,do,baseline
170,0.2,0,0.2,0,0.22489682,0.4129995107650757,synthetic_1D_sinusoidal,60000,0.5210988782544754,0.8145718341322344,0.7582777777777778,0,COM
171,0.2,0,0.2,0,0.22489682,0.4129995107650757,synthetic_1D_sinusoidal,60000,0.5210988782544754,0.8118249987685638,0.6377222222222222,0,COM-SL
172,0.2,0,0.2,0,0.22489682,0.4129995107650757,synthetic_1D_sinusoidal,60000,0.5210988782544754,0.6930100839502459,0.6396666666666667,0,RW
173,0.2,0,0.2,0,0.22489682,0.4129995107650757,synthetic_1D_sinusoidal,60000,0.5210988782544754,0.8023306229288576,0.6394444444444445,0,RW-SL
174,0.2,0,0.2,0,0.22489682,0.4129995107650757,synthetic_1D_sinusoidal,60000,0.5210988782544754,0.8106538946383598,0.7693888888888889,0,Proxy Oracle
175,0.2,0,0.2,0,0.22489682,0.4129995107650757,synthetic_1D_sinusoidal,60000,0.5210988782544754,0.8380775851400364,0.7693888888888889,0,Target Oracle
176,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.5743925675697452,0.5700555555555555,0,OBS
177,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.7045935771561248,0.6008333333333333,0,OBS Oracle
178,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.8232709918582186,0.7660555555555556,0,COM
179,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.770615502297877,0.6321666666666667,0,COM-SL
180,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.8265819534202763,0.7686666666666667,0,RW
181,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.715704593737678,0.633,0,RW-SL
182,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.8320870022720886,0.7648888888888888,0,Proxy Oracle
183,0.2,0,0.2,0,0.26165292,0.4354378581047058,synthetic_1D_sinusoidal,60000,0.5075356488117733,0.8347441211296213,0.7687222222222222,0,Target Oracle
184,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.5588200760577504,0.5506111111111112,0,OBS
185,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.6851758012896265,0.6097777777777778,0,OBS Oracle
186,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.8158628822544582,0.7641111111111111,0,COM
187,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.6650704858050558,0.6366666666666667,0,COM-SL
188,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.8118554315732041,0.7658333333333334,0,RW
189,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.8168052160947814,0.6722222222222223,0,RW-SL
190,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.8162537433370686,0.7702777777777777,0,Proxy Oracle
191,0.2,0,0.2,0,0.28109437,0.43858832120895386,synthetic_1D_sinusoidal,60000,0.5951815819232119,0.8321583958728984,0.7691666666666667,0,Target Oracle
192,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.575600753512546,0.5765555555555556,0,OBS
193,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.7094029948688854,0.6042777777777778,0,OBS Oracle
194,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.6999186826575705,0.682,0,COM
195,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.7700452504492752,0.6326111111111111,0,COM-SL
196,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.8359917587853773,0.7726111111111111,0,RW
197,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.8110712070936863,0.6700555555555555,0,RW-SL
198,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.7979550957280802,0.6622222222222223,0,Proxy Oracle
199,0.2,0,0.2,0,0.26121575,0.4232948422431946,synthetic_1D_sinusoidal,60000,0.5083183401113719,0.8313413993348846,0.7731666666666667,0,Target Oracle
200,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.5480497330469426,0.4568333333333333,0,OBS
201,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.6614862048158745,0.6171666666666666,0,OBS Oracle
202,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.8079033914008058,0.7135555555555556,0,COM
203,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.8137375790481246,0.6782222222222222,0,COM-SL
204,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.8206479383799611,0.7663333333333333,0,RW
205,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.8092856128522186,0.6741111111111111,0,RW-SL
206,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.8035665809651498,0.7062222222222222,0,Proxy Oracle
207,0.2,0,0.2,0,0.16574055,0.24973714351654053,synthetic_1D_sinusoidal,60000,0.509762060049372,0.8340306139270676,0.7657777777777778,0,Target Oracle
208,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.5507077557084002,0.5348888888888889,0,OBS
209,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.7016924470037404,0.5833888888888888,0,OBS Oracle
210,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.8107033267846103,0.7615555555555555,0,COM
211,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.7199825286405138,0.6348888888888888,0,COM-SL
212,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.8294670651075762,0.7711111111111111,0,RW
213,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.6459956112964806,0.6282222222222222,0,RW-SL
214,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.8231584365896552,0.7575555555555555,0,Proxy Oracle
215,0.2,0,0.2,0,0.19366446,0.45968812704086304,synthetic_1D_sinusoidal,60000,0.571170584928926,0.8299392456505409,0.7727777777777778,0,Target Oracle
216,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.5742245788840996,0.5661666666666667,0,OBS
217,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.6868905248420631,0.5891666666666666,0,OBS Oracle
218,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.8220544274024936,0.7741666666666667,0,COM
219,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.8250601285356489,0.7601111111111111,0,COM-SL
220,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.8299689885282566,0.7705555555555555,0,RW
221,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.7673097031044512,0.6773888888888889,0,RW-SL
222,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.8213701802605482,0.773,0,Proxy Oracle
223,0.2,0,0.2,0,0.22673093,0.4365108609199524,synthetic_1D_sinusoidal,60000,0.5076977379262768,0.843280472098167,0.773,0,Target Oracle
224,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.607619778750254,0.5702777777777778,0,OBS
225,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.6786809425442576,0.6021666666666666,0,OBS Oracle
226,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.8210884435912027,0.7647222222222222,0,COM
227,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.7100506837944394,0.6310555555555556,0,COM-SL
228,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.8183109433973261,0.7636666666666667,0,RW
229,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.685465994699957,0.6275,0,RW-SL
230,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.8194242493665066,0.7613333333333333,0,Proxy Oracle
231,0.2,0,0.2,0,0.22120258,0.4602646827697754,synthetic_1D_sinusoidal,60000,0.5052454284198754,0.8321434092670733,0.7660555555555556,0,Target Oracle
232,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.575772454110105,0.5563333333333333,0,OBS
233,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.69432984098649,0.6163888888888889,0,OBS Oracle
234,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.8204843319443813,0.7583333333333333,0,COM
235,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.7951177105015058,0.6308888888888889,0,COM-SL
236,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.8321884412989744,0.7378333333333333,0,RW
237,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.7526424383599034,0.6345,0,RW-SL
238,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.8199692972787576,0.719,0,Proxy Oracle
239,0.2,0,0.2,0,0.2132088,0.46736079454421997,synthetic_1D_sinusoidal,60000,0.5039959733058461,0.8360701613653002,0.7690555555555556,0,Target Oracle
240,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.5806805629656858,0.5834444444444444,0,OBS
241,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.7022804864257521,0.5977777777777777,0,OBS Oracle
242,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.8064066466045327,0.6513333333333333,0,COM
243,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.6939495686360455,0.6302222222222222,0,COM-SL
244,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.8231819163020216,0.7330555555555556,0,RW
245,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.7779606919226796,0.6666111111111112,0,RW-SL
246,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.8134230809420295,0.6261666666666666,0,Proxy Oracle
247,0.3,0,0.1,0,0.33741662,0.30391979217529297,synthetic_1D_sinusoidal,60000,0.5129324574135972,0.8335991388442374,0.7617222222222222,0,Target Oracle
248,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.5588776642148294,0.5419444444444445,0,OBS
249,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.6370730871168486,0.6173333333333333,0,OBS Oracle
250,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.8246842271087391,0.7230555555555556,0,COM
251,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.7632405219814916,0.6798888888888889,0,COM-SL
252,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.8381146586824892,0.752,0,RW
253,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.7253928736153641,0.6828888888888889,0,RW-SL
254,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.8301973206139053,0.7462777777777778,0,Proxy Oracle
255,0.3,0,0.1,0,0.27826983,0.20568442344665527,synthetic_1D_sinusoidal,60000,0.5240715007375445,0.8400943376640991,0.7675555555555555,0,Target Oracle
256,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.564785737292671,0.5154444444444445,0,OBS
257,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.692835003679569,0.6309444444444444,0,OBS Oracle
258,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.8252106773278949,0.7265555555555555,0,COM
259,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.8082707878662855,0.7769444444444444,0,COM-SL
260,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.8399578895486961,0.6322222222222222,0,RW
261,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.8312648977765397,0.6377777777777778,0,RW-SL
262,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.8204743138908592,0.6302777777777778,0,Proxy Oracle
263,0.3,0,0.1,0,0.40074754,0.32366931438446045,synthetic_1D_sinusoidal,60000,0.48746578757970466,0.8455600742522508,0.7754444444444445,0,Target Oracle
264,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.5534168730571525,0.5336111111111111,0,OBS
265,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.6905286704400994,0.6171111111111112,0,OBS Oracle
266,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.821989126230536,0.7488888888888889,0,COM
267,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.7105970446384525,0.6706666666666666,0,COM-SL
268,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.8378603235957738,0.7603888888888889,0,RW
269,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.8000560668624139,0.6291111111111111,0,RW-SL
270,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.8217102001370072,0.6639444444444444,0,Proxy Oracle
271,0.3,0,0.1,0,0.37730512,0.27292007207870483,synthetic_1D_sinusoidal,60000,0.5878862737550614,0.8262183647410538,0.7626666666666667,0,Target Oracle
272,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.574902533289837,0.5708888888888889,0,OBS
273,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.6869166905030322,0.5953333333333334,0,OBS Oracle
274,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.8176908222110795,0.662,0,COM
275,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.7898978774597483,0.6742222222222222,0,COM-SL
276,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.8293480746718704,0.7078888888888889,0,RW
277,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.7037112970878303,0.6716111111111112,0,RW-SL
278,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.8099748402409488,0.6756111111111112,0,Proxy Oracle
279,0.3,0,0.1,0,0.35288587,0.2698730230331421,synthetic_1D_sinusoidal,60000,0.5271872104167094,0.8309250932281271,0.7633888888888889,0,Target Oracle
280,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.5857931226237603,0.5935555555555555,0,OBS
281,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.7007704300611327,0.6378888888888888,0,OBS Oracle
282,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.8065513185282321,0.6295555555555555,0,COM
283,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.7282551856489311,0.6315,0,COM-SL
284,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.836008021799402,0.6240555555555556,0,RW
285,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.7984387249191267,0.6318888888888889,0,RW-SL
286,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.8170921338986166,0.6748333333333333,0,Proxy Oracle
287,0.3,0,0.1,0,0.39704028,0.38437122106552124,synthetic_1D_sinusoidal,60000,0.4890398199456621,0.8370726571982685,0.7707777777777778,0,Target Oracle
288,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.5677518324740292,0.5687777777777778,0,OBS
289,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.7124865220943069,0.5987777777777777,0,OBS Oracle
290,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.817589408927649,0.6885555555555556,0,COM
291,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.8146611671169308,0.6628888888888889,0,COM-SL
292,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.8326453888719592,0.7176111111111111,0,RW
293,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.8072167798177912,0.6908888888888889,0,RW-SL
294,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.8205662538525943,0.6426666666666667,0,Proxy Oracle
295,0.3,0,0.1,0,0.3312624,0.34541285037994385,synthetic_1D_sinusoidal,60000,0.4922713060362095,0.8432556180952993,0.7781111111111111,0,Target Oracle
296,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.5666928424428103,0.5586111111111111,0,OBS
297,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.6998743019132387,0.6065,0,OBS Oracle
298,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.8094162865753296,0.6388888888888888,0,COM
299,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.8085752806323452,0.6392777777777777,0,COM-SL
300,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.840837101815265,0.7216666666666667,0,RW
301,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.7157338509185356,0.6393333333333333,0,RW-SL
302,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.8208902770231891,0.6319444444444444,0,Proxy Oracle
303,0.3,0,0.1,0,0.4094935,0.29922670125961304,synthetic_1D_sinusoidal,60000,0.5489556089070082,0.8413467758051567,0.7728333333333334,0,Target Oracle
304,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.5839116931679788,0.5628888888888889,0,OBS
305,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.681977686981516,0.6072777777777778,0,OBS Oracle
306,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.8293279483727167,0.6658888888888889,0,COM
307,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.7234258788164372,0.6543888888888889,0,COM-SL
308,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.8305409474486822,0.7396111111111111,0,RW
309,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.7886501168340957,0.6641666666666667,0,RW-SL
310,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.8121804599350111,0.6737222222222222,0,Proxy Oracle
311,0.3,0,0.1,0,0.33450162,0.25717079639434814,synthetic_1D_sinusoidal,60000,0.5552825970611612,0.8312378229844314,0.7667222222222222,0,Target Oracle
312,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.5674888934042053,0.5521666666666667,0,OBS
313,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.683267357138947,0.5915,0,OBS Oracle
314,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.7703280439185647,0.6419444444444444,0,COM
315,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.7373317696730942,0.6418333333333334,0,COM-SL
316,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.8227205090307873,0.6414444444444445,0,RW
317,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.6915503833534513,0.6415555555555555,0,RW-SL
318,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.8273724724666214,0.722,0,Proxy Oracle
319,0.3,0,0.1,0,0.43595365,0.30019915103912354,synthetic_1D_sinusoidal,60000,0.4967689891585659,0.8159506148098046,0.7646666666666667,0,Target Oracle
320,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.5495040387297078,0.4597777777777778,0,OBS
321,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.6893384214838936,0.5752222222222222,0,OBS Oracle
322,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.821616599464958,0.6307777777777778,0,COM
323,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.8290972653731574,0.7586111111111111,0,COM-SL
324,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.8377225191105477,0.6779444444444445,0,RW
325,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.815537522915743,0.6829444444444445,0,RW-SL
326,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.8144139850771455,0.5861111111111111,0,Proxy Oracle
327,0.4,0,0.0,0,0.45700294,0.08244401216506958,synthetic_1D_sinusoidal,60000,0.4999163057622013,0.8392460314987483,0.7713888888888889,0,Target Oracle
328,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.5606721883905947,0.47105555555555556,0,OBS
329,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.68787412788522,0.6151111111111112,0,OBS Oracle
330,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.8315246488974722,0.6199444444444444,0,COM
331,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.741705313952177,0.6352222222222222,0,COM-SL
332,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.8343221974708086,0.6207777777777778,0,RW
333,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.6996526671480039,0.6246111111111111,0,RW-SL
334,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.814280867515609,0.5148333333333334,0,Proxy Oracle
335,0.4,0,0.0,0,0.47748253,0.28056788444519043,synthetic_1D_sinusoidal,60000,0.5396433091502418,0.8303378574755751,0.7591666666666667,0,Target Oracle
336,0.4,0,0.0,0,0.4350724,0.09647220373153687,synthetic_1D_sinusoidal,60000,0.5116284006865793,0.5455899567285829,0.4683333333333333,0,OBS
337,0.4,0,0.0,0,0.4350724,0.09647220373153687,synthetic_1D_sinusoidal,60000,0.5116284006865793,0.6980531456861694,0.5915,0,OBS Oracle
338,0.4,0,0.0,0,0.4350724,0.09647220373153687,synthetic_1D_sinusoidal,60000,0.5116284006865793,0.8158594875161349,0.6199444444444444,0,COM
339,0.4,0,0.0,0,0.4350724,0.09647220373153687,synthetic_1D_sinusoidal,60000,0.5116284006865793,0.8086836849325384,0.7579444444444444,0,COM-SL
340,0.4,0,0.0,0,0.4350724,0.09647220373153687,synthetic_1D_sinusoidal,60000,0.5116284006865793,0.8362110082414124,0.6010555555555556,0,RW
